id,评论,打分,时间
17994078859,现在骑电动车查头盔查的也比较严，就在网上找了找，看到这个价格也可以，然后就买了，看了几个颜色，选择了黑色的，黑色的百搭，不错。,5,2022-08-31 19:57:25
19091083986,可以，质量挺好，就是戴久了还是有点夹头,5,2023-05-07 20:03:25
17817699983,头盔质感非常好，很厚实，比一般的头盔都有质感。而且纯黑色的简直帅爆了，外表这个哑光磨砂的色泽确实让整个头盔还显得大气，整体价格也不高，因此性价比是非常高的。,5,2022-07-23 23:21:21
17997728412,一分钱一分货，质量确实好很多，头盔很结实，看着不容易裂开。期待它能保护我每天**安安去上班，顺顺利利回到家，为我接风挡雨。,5,2022-09-01 15:42:38
18104771562,头盔还是很不错的。看做工挺精致的，颜色也好看。大小合适，没有什么异味。很不错,5,2022-09-23 10:08:00
17545460866,质量很好的头盔，戴上舒服。风挡透光性好，能清晰看到外面，安全有保障。装上顶部的装饰，很Q,5,2022-05-27 14:07:51
18077268978,材质结实，物超所值,5,2022-09-18 01:16:55
17426713869,骑电动车必须戴头盔，于是买了这个帽子，帽子带着舒服，夏季不太闷，颜色和样子好看，后面有反光镜，晚上出门安全，价格实惠，京东运输快，送货及时，推荐大家购买。,5,2022-04-29 16:35:32
18828131627,帅气，磨砂带有质感。一分钱，一分货。,5,2023-02-26 08:29:44
17451353774,质量太差，做工太差！客服答非所问！还给我发问号?，简直了。。。,1,2022-05-05 18:14:43
18926658391,质量看起来很好，用料比较厚实,5,2023-03-21 21:41:11
15776685891,包装挺好的，物流速度也挺快的，发货快，物品完整度高，跟原图符合，拿到手挺好看的，用起来也不错，大小合适，外观挺好看的，摸起来也不错，值推荐购买,5,2021-06-08 00:01:25
17597009577,已经戴过了 自我感觉良好 还有这么个小可爱,5,2022-06-07 14:19:22
17418528777,质量差可以理解，毕竟便宜，但是你包装好歹完善点吧？还没戴就坏了,1,2022-04-27 15:45:36
17692708655,给老公买的，他头围偏大，不太好买，对比了好多家才决定买这个，收到之后很合适，也很厚实，里面可以调节大小，头围小的也能用，遮光片也很清晰。,5,2022-06-24 23:45:27
16034802786,发货速度很快，东西包装的很好，价格优惠，我很满意?，还会回购。没有任何异味。值得购买。,5,2021-07-24 19:41:01
17679463772,超级好，大小可以调节，很方便，我买了后，又给我朋友买了一个，而且非常的上档次，最主要还结实耐用，简直太完美了，大赞，后续还会推荐朋友来,5,2022-06-22 14:33:05
17864322641,头盔已收到，感觉挺好。,5,2022-08-02 19:47:03
18878355715,发送迅速，大体做工还算可以，主体用料也算厚实。可惜包装小气了点，泡泡胶都没，导致挡风镜在中间早早就开裂了（镜片本身偏软薄也是一方面）！而盔体只到62没到65算不上大，可况整体深度不够，包护性有限。。。当然给小朋友戴或者用来骑个自行车还是将就能用。,3,2023-03-09 21:38:38
19020076910,我真的非常喜欢它，非常支持它，质量非常好，和卖家描述的一模一样，我非常满意，我真的很喜欢它，它完全超出了我的预期，发货速度非常快，包装非常仔细和紧凑，物流公司的服务态度非常好，发货速度非常快，我对购物非常满意。,5,2023-04-13 23:11:02
18925688617,京东快递没的说，速度快，服务好，以后还在京东买东西，放心，每样产品都是经过严格的筛选审核，我也是老顾客了，大到大家电，小到财米油盐，真的是贸易，已经有天猫，现在基本没在天猫上下过单，估计这就是信任吧。,5,2023-03-21 18:29:49
18692662943,这个价格仍然很划算。经济、便宜、质量非常好，与卖方描述的完全一样。非常满意，完全出乎意料，超划算，划算，购物比实体店便宜多了，非常满意网上购物。我希望卖家的生意会越来越红火，物流会越来越快，包装会越来越结实。六星表扬，多一星不怕你骄傲，犹豫不决的朋友会很快下单，这是良心的推荐。它真的很好，而且价格也很高，所以你将来可以在这里买。给三个好评就满足了！满意了！满意了,5,2023-01-14 12:27:08
18276070964,整体比较结实，有3C认证。带起来没有什么不适，就是前面的塑料罩有点小，骑车速度快了，有风进入眼镜,5,2022-10-25 10:48:57
17813357798,头盔质量特别好，比之前在店里买的质感还好，安全问题不容忽视，款式也很好看，价格也适中，很不错的一款头盔，大家可以放心购买！,5,2022-07-22 21:38:34
17777576711,物流很快，两天就收到货，头盔的质量很好，颜值高，大小合适可以自由调节戴上很舒服，分量也很轻，没有廉价感，性价比高，推荐购买。,5,2022-07-14 16:20:28
17770526754,很满意，跟预期的一样的好,5,2022-07-12 19:50:58
17696064753,"物流速度很快，头盔也很适合，夏天戴上也不热，防晒效果也不错，用的来说挺好；
就是尺寸稍微有点不合适，不过问题不大，客服态度也很好",5,2022-06-25 17:58:39
17894149009,帽子带着是真不错，唯一不足的就是不通风，留的2个进气口貌似不怎么管用，不知道是啥原因带了几次有点味道，不怎么好闻。,5,2022-08-10 11:17:20
17188146645,不错，外观好看，质量也不错，推荐购买,5,2022-02-28 10:18:09
17991998750,棒棒哒，价格很优惠，总而言之挺好的，还会再买宝贝收到，一如既往的好，包装很到位，质量还不错，很喜欢，大品牌值得信赖物流很快，质感很好，很漂亮，很喜欢价格非常的美丽，东西还是不错的物超所值，话不多说，这四个字已经说明了一切大品牌!值得信赖的!效果超级好!贵有贵的道理!很棒的商品!是理想中的产品，质量不错，物流也很快，值得点赞!实物与描述的一样，质量相当好，卖家态度也好，有问必答，发货速度杠杠的，值得购买哦非常值得信赖，为京东点赞。,5,2022-08-31 12:36:41
17537391258,质量很好，品质保证，全五分好评！,5,2022-05-25 16:33:51
15755677137,正品，质量好，价格低，性比价高，物美价廉，物有所值，朋友看了都说好。客服服务热情都到。物流很给力包装很好，快递给力，卖家很有信誉，发货速度也很快。价格更是比别家的实惠多了质量非常好，与卖家描述的完全一致，完全超出期望值，包装非常仔细，很满意的一次购物质量很好，客服态度也特好，会再次光顾的，物流非常快,5,2021-06-03 18:03:26
19005815756,?非常漂亮，做工精细，颜值担当，非常方便，?喜欢的朋友可以下手！宝贝收到，物流很快，描述相符，比较满意，好评，推荐,5,2023-04-09 14:59:53
17605706477,安全电动车头盔，四季电瓶车头盔，春夏季头盔轻便好用，半覆式四季通用半盔，升级3C款，质量很好很喜欢。感觉很结实，有点厚重安全感。,5,2022-06-09 09:42:11
18778183956,东西很好，包装完好。正规品牌，质量很好，值得信赖。戴上很舒适、美观大方。能有效防护，安全可靠。快递给力。,5,2023-02-12 17:14:59
17740475066,很喜欢这个头盔嗯，感觉很坚固安全。选择黑色比较有质感，感觉戴起来很酷的样子。下次再买一个带人同时也带上，感觉很有安全感。,5,2022-07-05 12:41:22
18499306912,快递收到了，给娃买的，还可以，挺好的,5,2022-12-09 13:50:19
16122624445,质量非常好，非常满意的一次购物。客服有问必答，非常专业总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐宝贝收到了，和描述一样，很喜欢,5,2021-08-12 11:07:47
19082549236,质量很好，目镜安装也很方便，店家还送了透明和茶色两种目镜，想得太周到了，好评！,5,2023-05-04 21:10:40
18586114175,帮邻居买的，她喜欢一年四季戴全盔，颜色耐看。做工也还行，镜片清晰，3C认证的用着放心，质量没问题。安全骑行的必须品，一头一盔戴起来。,5,2022-12-21 21:17:53
18044872354,头盔好看 帅气 戴上头不重 比之前买的头盔好太多了 建议购买,5,2022-09-10 20:52:28
15733252566,材质很棒，拿手上很轻巧，外观很好看！戴上之后非常舒适、头顶有透气小孔、热天戴着开车不觉得闷热，且有反光标镜、增加夜晚开车的安全性、不错?值得购买&hellip;,5,2021-05-29 16:47:22
19056309735,镜片安装简单，帽子大小合适，头顶有透气孔，帽子后门有反光条，骑电动自行车够用了！,5,2023-04-25 21:36:15
17478973808,头盔质量不错，做工精细，挺好看的,5,2022-05-11 21:46:23
18981435939,总得来说还是可以的,5,2023-04-03 16:49:03
17816757821,3C认证，应该不错，买来不仅为安全，还为防交警，哈哈,5,2022-07-23 18:46:34
17763667247,头盔质量特别好，透气也特别好，这天气带上也不热，同事看了让我把链接退给他。,5,2022-07-11 07:27:19
17416061017,给我爸骑电动车买的，他很喜欢。比较轻，质量却很好。物流挺快，带了一个收纳袋，这点好评。头盔有反光灯 这个是其他产品没咋有的。,5,2022-04-26 21:28:25
18764783130,打开了看到实物很不错，给客服点个赞吧，服务很不容易最后也祝老板服务更加精细化客服客服小姐姐服务的非常非常得好，商品颜值也很高，物流时效也很速度，最后也希望商家在新的一年里服务越来越到位，生意越来越兴隆。,5,2023-02-08 23:54:09
17660747725,非常好，非常结实，很酷，造型优美。会推荐给别人，非常好，非常结实，很酷，造型优美。会推荐给别人。会回购，送的小飞机很可爱,5,2022-06-19 14:50:37
18889983537,好，质量棒棒哒，一分钱一分货。,5,2023-03-12 18:17:31
18679578646,东西还是非常不错的，值得购买,5,2023-01-11 07:29:13
17583375133,手感质感都不错，前面的镜片可以装可以不装。总体来说挺好的，也挺结实的。现在马路上骑电车查的很严，为了自己安全买一个也是正确的,5,2022-06-04 20:37:54
18976732473,我真的非常喜欢它，非常支持它，质量非常好，和卖家描述的一模一样，我非常满意，我真的很喜欢它，它完全超出了我的预期，发货速度非常快，包装非常仔细和紧凑，物流公司的服务态度非常好，发货速度非常快，我对购物非常满意。,5,2023-04-02 09:09:13
17529477187,安全帽很不错，戴着舒适。,5,2022-05-23 21:04:27
17517226351,头盔收到了，已经戴了一段时间了，质量不错，黑色的，很酷很炫，夏天戴一点也不闷热，这样汽车也安全了，镜片也很清晰，还防晒，完美,5,2022-05-20 22:32:45
18117196645,头盔只需要安装一个护目镜，比较简单，颜色很好看，戴着比较舒服，稍微有一点重，比较有质感。,5,2022-09-25 16:55:15
18940252852,头盔还可以，比较轻便,5,2023-03-25 13:18:52
17469185492,头盔做工和质感都挺好的,5,2022-05-09 19:32:38
18185473401,"头盔的作用：防撞、防止树枝树叶击打、防止飞石击打、分流雨水、透气、提速。带有帽檐的头盔能够防晒，在头盔上贴上反光标志还能在夜间骑行时防止误撞。

的确有保护头部的作用，它在发生意外的时候在碰撞物体与头部形成一个缓冲区，能够有效降低外界对头部的伤害，这与摩托车戴头盔道理也是一样。但是这种缓冲作用是有限的，只能把伤害降到最低，不可能保证出事了头部就能免受伤害，所以千万不要忘了安全行车的重要。",5,2022-10-09 00:43:58
18039209626,质量挺好，做工精致，到货速度也快，超级给力，满意,5,2022-09-09 14:47:29
18158386486,"头盔的作用：防撞、防止树枝树叶击打、防止飞石击打、分流雨水、透气、提速。带有帽檐的头盔能够防晒，在头盔上贴上反光标志还能在夜间骑行时防止误撞。

的确有保护头部的作用，它在发生意外的时候在碰撞物体与头部形成一个缓冲区，能够有效降低外界对头部的伤害，这与摩托车戴头盔道理也是一样。但是这种缓冲作用是有限的，只能把伤害降到最低，不可能保证出事了头部就能免受伤害，所以千万不要忘了安全行车的重要。",5,2022-10-03 20:27:35
17783144370,头很好看的头盔，结实耐用，店家服务态度很好,5,2022-07-15 19:59:36
18743563455,宝贝已收到，样子很酷，满心喜欢！,5,2023-02-02 18:16:18
17732610982,头盔表面磨砂黑，很有质感，镜片全黑看起来很酷，调整松紧带很长，就有很多余量可以随便调整，头盔内有一圈的棉，保护头部，期待使用,5,2022-07-03 17:13:49
17695755254,头盔厚实，颜色喜欢，重量适中，戴的舒服。前有护目镜、进气孔，后有反光板、出气孔。物美价廉，经济实惠。相信京东，相信国货。谢谢！,5,2022-06-25 16:56:49
17394334938,很好用，很满意。,5,2022-04-21 14:41:23
17706902334,头盔质量可以，外观也很好看，就是，夹耳朵？,5,2022-06-27 22:29:27
18932923247,3C要求就不一样。做工结实，外观精细。至于是否抗撞自已还是不要去实践吧！,5,2023-03-23 13:06:54
18244191535,宝贝非常不错，材质很棒，比实体店质量好太多了，一次买了两个，非常满意。,5,2022-10-20 18:36:41
17800138877,"公牛的插座口碑很好，这次买的是延长线插座。白色
插座简单大方，很多插座都是这样的颜色，设计也很
不错。排插8位全长3米，货已收到，比想象当中的还要
好,因为我买了一个别的这个充电插座,灯特别亮,特
别刺眼,对比一下区别就出来了。公牛这个插座特别厚
实,还是值得信赖的插座，真的是很棒了，这个插板一
点味道也没有，就是原料插板，都是真材实料。产品外
包装很好,没有一点破裂和损坏,插座有独立的开关,
又能安全用电还可以分开控制,设计非常人性化，特意
用了几天才来评价,开关灵敏插插销也很紧，品质和质
量还是很满意的！常见的就是用这个牌子，现在需要插
板果断购买,独立开关好评,手机插上充电也快,目前
用着没有问题，设计的非常完美，使用起来非常的方
便。单个按钮设计是我最喜欢的，每一个插孔都有自己
的开关。产品的做工精细，表面光滑平整，大品牌值得",5,2022-07-19 19:25:19
18387056648,头盔很帅，戴着也很舒服,5,2022-11-14 14:15:05
19050133216,物流给力。相信京东。质量看着不错。结实。,5,2023-04-23 20:36:19
18817355849,外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！?商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！总体来说非常满意！,5,2023-02-22 17:53:44
19096717603,非常好用，这款秋兰颜色也很漂亮非常喜欢，戴起来很舒服，尤其后面还有反光板，灯光照射能起到警示作用，前面还有一个大的挡板，里面还有个太阳挡板，这做的太好了！,5,2023-05-09 18:31:46
19056428153,到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物物流满分?，包装快递满分?，配送员态度满分?，购物让人开心，吃土使我快乐~?????????,5,2023-04-25 22:20:17
18133117596,?商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！总体来说非常满意！,5,2022-09-28 16:46:59
18622147793,还不错，看起来很有质感，带起来也不会觉得重。,5,2022-12-29 14:27:38
18903212448,现在本地交警严查骑电动车带头盔，发现就罚款。不光防交警严查，也出于自身安全考虑，就上网购买了这款头盔，销量好，评价好。收到带上感觉不错，外观和质量都让人满意。,5,2023-03-15 20:44:45
18360451076,重量还是比较轻，戴头上没有压头的感觉，但是敲击感觉硬度不是很满意，内衬满分。,5,2022-11-10 10:07:22
17958103771,质量不错，做工精细,5,2022-08-24 16:17:53
17526185177,物美价廉物超所值,5,2022-05-23 08:45:15
19094181143,宝贝已经收到，质量很好，我很满意，我要给高分。,5,2023-05-08 20:56:09
17768001994,头盔质量不错，客服态度也不错，就是系带处的塑料卡扣那边有个凸起有点刮脖子，希望继续优化,5,2022-07-12 09:29:10
17765382453,很酷，还不错，老婆很喜欢。,5,2022-07-11 15:16:16
17861387446,还可以,5,2022-08-02 08:50:56
17712250309,质量很好，安装方便，外形美观,5,2022-06-29 05:34:57
19041308813,AndesHELMET电动车四季轻便型安全头盔外包装结实完好，内附防尘袋及柔软包装膜，配茶色高清镜又送无色透明境，安全帽结实美观，质量不错，做工精细。,5,2023-04-21 11:44:54
15922635405,质量不错，看着很酷。小孩大人都能带。,5,2021-07-04 11:01:20
18267717918,真的挺好，比我去店里买的强多了，拿在手里沉淀淀的，好评！,5,2022-10-23 21:12:38
19016541224,质量手感都不错，感觉挺结实！比在~50多的好一些,5,2023-04-12 19:48:00
17894875590,这个头盔?还不错，价格也便宜，安全性方面也还好，夜间还有夜行灯，我感觉物超所值哦，这家头盔真的超级好，虽说不是自营店，但还是很好的。,5,2022-08-10 14:16:34
18468961385,非常不错的一款宝贝，质量很好，穿戴着很舒服,5,2022-12-03 09:23:38
17350391212,安全帽很轻便透气，戴起来很舒服，下次用坏了再接着买一个来用。！！！,5,2022-04-10 13:07:20
17884089933,这么便宜的价格以为质量不会太好，结果收到货物出乎我的意料之外，质量非常好，非常满意，支持一下！,5,2022-08-07 20:49:42
18961369147,给公公爸买的这款头盔，赠送了一个茶色镜片，可以选择透明两用的，安全认证的，款式也很喜欢，?,5,2023-03-29 21:43:24
15920472404,"还没开始用呢，习惯性好评吧。
看起来不错，比我买电动车时送的要好一些，?
颜色也比较粉嫩?(ノ゜&nabla;゜)ノ?
比较适合年轻人使用",5,2021-07-03 23:02:39
14233580832,这款电瓶车头盔挺时尚大气的，做工精细，带上去感觉挺轻盈的而且透气性好，超乎了我的想象。真是太棒了。,5,2020-06-03 20:37:40
18434541579,这个价格仍然很划算。经济、便宜、质量非常好，与卖方描述的完全一样。非常满意，完全出乎意料，超划算，划算，购物比实体店便宜多了，非常满意网上购物。我希望卖家的生意会越来越红火，物流会越来越快，包装会越来越结实。六星表扬，多一星不怕你骄傲，犹豫不决的朋友会很快下单，这是良心的推荐。它真的很好，而且价格也很高，所以你将来可以在这里买。给三个好评就满足了！满意了！满意了,5,2022-11-24 00:29:21
18991203913,买了辆电动车，主要就是送孩子上学放学了，然后买了这个头盔，质量一看就很厚实，很结实的样子，颜值也是很奈斯，不重，护目镜还可以挡风雨，戴上老拉风了，挡风屏是真的不起雾，正赶上这两天的大风降温，救我于水火之中啊！戴上它，腰也不酸了，腿也不那么疼了，看见隔壁老王感觉也像亲人了！！,5,2023-04-05 14:05:27
18431413640,这个价格仍然很划算。经济、便宜、质量非常好，与卖方描述的完全一样。非常满意，完全出乎意料，超划算，划算，购物比实体店便宜多了，非常满意网上购物。我希望卖家的生意会越来越红火，物流会越来越快，包装会越来越结实。六星表扬，多一星不怕你骄傲，犹豫不决的朋友会很快下单，这是良心的推荐。它真的很好，而且价格也很高，所以你将来可以在这里买。给三个好评就满足了！满意了！满意了,5,2022-11-23 10:58:40
15840961534,"夏天了，原本那个冬天用的头盔就嫌热了，买个夏款的。
到货很快，颜色也还亮堂，细节方面稍微差了点，你看拼接的地方颜色没有刷匀，差点误以为是裂开的缝。
不影响使用，远看也看不出，我能接受。
内里是镂空的，戴在头上不热目的就达到了，话说原本都不戴头盔的，现在明令要求戴头盔只好遵守规则，至于它有没有强大的防护作用就不得而知了，毕竟料子比较薄，还是靠自己注意行车安全，遵守交规。",4,2021-06-20 19:04:02
17958875129,比想象中的要好很多！不错,5,2022-08-24 18:47:58
19089295900,货物以收到了，看了一下，包装很好，和描述的的是一样的，快递也非常给力，好评！下次还会再来的！！！,5,2023-05-07 10:11:55
16297868933,一收到货就将防晒镜片装好，非常容易。头盔颜色鲜艳、时尚、美观。外壳是高强度塑料，比较坚硬。设计也很有人性化，前后有通气孔，且前面通气孔能自由开合，后面有安全反光片，夜间开车更安全。头盔性价比较高，值得购买。只是不知何故，这次顺丰快递岀奇的慢，二天路程走了三天。,5,2021-09-13 17:38:45
17753197873,质量没得说，跟专卖店一样，特别特别喜欢，而且价格优惠高颜值，高品质，非常好，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢东西质量非常好，与卖家描述的完全一致，非常满意宝贝特别喜欢，颜值高质量好，中看又中用，有需要的朋友不要犹豫了，最后祝商家生意兴隆！,5,2022-07-08 13:31:35
19090645920,应该还是可以的，拿在手里感觉不错。,5,2023-05-07 17:38:16
18930776889,还可以吧，帽带绳不怎么好系紧,5,2023-03-22 18:10:34
17095036236,这个牌子头盔非常满意，颜值也特别好看，非常喜欢，快递也非常快。价钱也不高。,5,2022-02-06 17:12:20
18841850580,挺好用的，比较轻便，不重，大小合适。就是塑料眼罩质量不太好，一碰就裂开了一道。最近交警查的严，骑共享电动车必须带，查到罚款，赶紧买了一个，非常及时送到了。,5,2023-03-01 17:17:20
17272770523,外壳强度高、耐磨性好、抗撞击能力强；头盔的内部是EPS防撞层，这种材料密度更高，缓冲外力能力更好。头盔通过了国家3C认证，在质量方面不必担忧。外观也是很多人所关注的，特别是女生对头盔外观的要求更高，多种配色，男女通用。此款头盔是四季头盔，四季通用。头盔采用了人体工程学设计，佩戴更舒适，戴上都没有压迫感跟松动感。头盔内采用了肤感网面材质，蓬松柔软，增强了透气性，保证了佩戴的舒适性。头盔的镜片是加长的，防风防雨能力更好。,5,2022-03-20 11:26:10
18042050389,头盔非常好看，体积小，座垫下直接可以放得下，戴着也很舒适,5,2022-09-10 04:46:21
17945982155,宝贝的颜色很喜欢，秋蓝色，清爽大方。有国家3c认证，质量好，不容易破裂，戴着安全，内衬可拆卸，搭扣可调节。感谢送的赠品。,5,2022-08-22 11:27:11
18920945187,质量好，颜色我很喜欢，戴着很好看，推荐哦快来吧,5,2023-03-20 14:02:47
15937631200,做工还可以，可以调节头围的大小，使用起来非常方便。商家的发货速度快，快递也给力，包裹的外包装完好，没有破损和折痕，赞一个，,5,2021-07-07 00:12:18
17768402306,比较了很久，这个是真的好，四季都可以用，设计外观简单大气漂亮，材料和做工都特别精致，细节做工真的非常棒，我觉着我可以推荐给我朋友。,5,2022-07-12 10:55:28
18255664650,可以可以的，很酷，非常喜欢这个头盔，很好?????。,5,2022-10-21 20:44:18
19026682874,质量非常好，与卖家描述的完全一致，非常满意，真 的很喜欢，完全超出期望值，发货速度非常快，包 装非常仔细、严实，物流公司服务态度很好，运送 速度很快，很满意的一次购质量很好，希望更多的 朋友信赖．店主态度特好，我会再次光顾的，可不 可以再便宜点，我带朋友来你家,5,2023-04-16 12:26:10
19071141888,质量很好，很喜欢，客服态度也很好,5,2023-04-30 18:06:08
17899556580,感觉与我想像的一样，,5,2022-08-11 18:32:11
17867005428,不错，质量有保证，后面反光条夜晚增加了安全性，防护镜也很清晰。,5,2022-08-03 14:55:30
17530700850,还可以,5,2022-05-24 09:29:32
18196724880,这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?宝贝物超所值，很喜欢，下次还会来的这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?,5,2022-10-11 16:08:39
19013555952,帽子很满意，带起来很舒服,5,2023-04-11 19:38:42
17749131632,这头盔漂亮，大小合适，做工精细，质量很好，大小合适，戴着舒服，看上去也高大上，喜欢?,5,2022-07-07 13:30:04
17740117063,帽子收到真是太漂亮了，质量真心太好了，带起来太帅了是我喜欢的款式。,5,2022-07-05 11:17:52
17827641502,"1.戴上这头盔，俺就是**中最靓的仔，妈妈再也不用担心飙车翻跟头了！
2.黄色小风扇风力够大够静音还省电，三伏天简直比空调还凉快?
3.手提袋复古设计，简约时尚，高端大气上档次，低调奢华有内涵，绝了！

一句话，好，超值，牛逼中的战斗机！",5,2022-07-26 11:45:16
17356062460,相信京东的品质，加油加油加油,5,2022-04-11 22:11:50
18429086438,带着舒服 很有安全感 不错,5,2022-11-22 19:14:28
15534677159,头盔够光滑，色水几合我心意，够硬度，又实用,5,2021-04-12 18:28:35
16301748204,发过来就是这样，估计很多都是一样吧。谨慎下单,1,2021-09-14 12:30:06
18277374588,颜色漂亮，材质很好，大小也合适,5,2022-10-25 14:27:17
15941485554,性价比挺好的，一个头盔，也挺结实的，设计很有时尚感，后面的大尾灯很亮，前后部分都有进出和出风口！也感觉不到里面十分热！一共共买两个,5,2021-07-07 17:31:12
18251736574,质量很好，颜值也很高，值得购买,5,2022-10-21 09:30:04
18990468777,头盔外观靓丽，上头效果非常好！也很舒服！外部结实！内部做工精细！个人觉得性价比非常高！质量很好好！我和我老婆都非常满意！喜欢！,5,2023-04-05 11:05:33
17914462347,头盔收到了，款式好看我非常喜欢，质量杠杠的啊！,5,2022-08-15 09:47:05
17700041829,质量感觉比较好，款式也还可以，比较愉快的一次购物体验，用着还不错，京东自营店里面的东西质量还是不错的。送货速度也很快。。,5,2022-06-26 15:16:01
18358368252,材质品质没得说！3C标志有保障！还会光顾！,5,2022-11-09 19:53:52
18861276677,戴着舒适，小巧，放后尾箱没问题，我的头小但是戴着很合适，舒适透气，非常好,5,2023-03-05 21:51:30
18932707107,头盔有点重，好看还是好看，不晓得防护效果咋样。现在头盔是刚需，这款还有个好处，男女老少通用，不管谁带上，一点都不违和，很难得啊,5,2023-03-23 12:01:29
17856219343,帽子总体还可以，就是媳妇找了一圈没有看到帽子上写有3c之类的标志。,5,2022-08-01 08:12:35
19102022912,"物流快，服务好。质量确实很好，很满意的一次购物。戴着很安全，安全系数高，非常满意。推荐大家购买。
颜色好看，很正，通用款，非常棒。",5,2023-05-11 15:13:26
18999176292,帽子质量很好，看着就喜欢，还带两个帽沿松紧可以调，看图说话自己看吧，质量真的很好,5,2023-04-08 07:18:09
18454024196,头盔很漂亮，无论材质还是做工都超出了预期，超值，穿起来也很好看哦。卖家发货也比预计提早了很多，还会再来。买吧，不会后悔的哦！全五分。,5,2022-11-29 11:02:02
18864702744,表面看起来很普通的一款头盔，但是戴在头上确实也不会歪歪斜斜，不会压脑袋，哪怕是女生的丸子头和扎高马尾都可以hold得住。,5,2023-03-06 15:05:02
17736268559,价格合适！大小正好！道路千万条，安全第一条！非常好用，颜色漂亮，戴起来舒服，尤其是后面有反光板 ，灯光照射下可以被发现，起到反光警示作用，前挡风遮雨板非常方便拆卸，物美价廉，经济实惠，活动买的价格美丽，支持京东商城，支持国货精品店！,5,2022-07-04 14:12:36
17571220739,"头盔收到了还不错
便宜又好用
有个小问题就是那个塑料面罩不好安装
弄了很久没弄好
整体还不错，还送了个小风车，可可爱爱",5,2022-06-02 12:45:14
17753175665,这个颜色很喜欢，摸起来质感不错，百搭～包装也很大气，用来送人的话也是不错的选择?心仪已久，果断下手，用过之后感觉很不错，是正品，快递也很给力，果然名副其实?性价比非常高?，可以放心购买?，做工非常精致?，值得购买?！,5,2022-07-08 13:30:40
18039682310,一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评已经是第五次购买了！质量真的超好！穿上很舒服！同事朋友都叫我帮买！买到就是赚到！,5,2022-09-09 16:35:41
17585770419,一般不评价东西，这个头盔除外，真心不错，款式，质量都不错，很酷，值得拥有！,5,2022-06-05 11:57:49
18906484909,无论材质还是做工都超出了预期，超值，戴起来也很好看哦。卖家发货也比预计提早了很多，还会再来。买吧，不会后悔的哦！全五分。,5,2023-03-16 20:23:44
17692185389,还行，还送了这个，挺不错的，如果能有大号就更好了,5,2022-06-24 21:35:54
18042932919,商家服务态度好，发货快，是正品，购物体验很好。,5,2022-09-10 11:43:32
15925444991,首先价格很便宜，性价比很高的，包装也算高档上档次，还顺丰快递到家，帽子材质也挺结实的，真的是一次愉快的购物，这两天又搞了一件,5,2021-07-04 21:41:42
17656130328,是理想中的产品?，质量不错，物流也很快，值得点赞！就是稍微有点重。,5,2022-06-18 20:29:44
18201494624,很暖和，天气转凉，给孩子上学骑车用,5,2022-10-12 18:12:24
17749716432,质量很好，带着很舒服！快递依旧非常给力。,5,2022-07-07 15:54:35
18076476868,此用户未填写评价内容,5,2022-09-17 21:20:55
16553546267,"直接上结论 很不错喜欢 之前买的被偷了 这个新买的 用了十来天没什么不好 这个价格很nice
价格40不到比较便宜 前面有挡雨 细节也不错 黑色经典款个人比较喜欢 里里外外有图可以看下 参考下",5,2021-11-01 17:19:33
17342362776,东西一般般，不值得购买！都说京东的好，可是买的这个头盔，包装盒里面的泡沫都没有，收到商品都是刮花！而且快递都不送货上门的，东西直接丢驿站，电话都没有打一个！我在想，我是不是在~上买的东西！而且头盔的绳套卡扣很差，解开很费劲！看来京东也不是想象的那么好，不建议大家购买！,5,2022-04-08 00:05:48
19049553187,头盔看上去很不错-结实.还有就是厂家做的很用心.头盔边线塑料边缘都做的很好.没有毛刺.看着就不一样-高档货.结实,5,2023-04-23 17:54:38
17588489960,做工和质量确实都还不错，比街里十几块钱一个的明显厚实、结实，佩戴也舒适一点。总体来说，性价比不错！值得购买,5,2022-06-05 20:10:18
17881280528,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的!掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好!不得不得竖起大拇指。下次需要的时候我还会再来的！,5,2022-08-07 08:42:51
18751088907,挺满意的一次购物了，两个头盔质量都很好，到货后出现了一个小插曲，跟售后联系后很快就解决处理了，售后服务态度很好，会再回购的，,5,2023-02-04 20:51:30
18780963783,为了电动车上户，买的电动车头盔，试了试戴着不重，以后骑行还是戴着安全，买了红色的，很好看，呵呵，喜气洋洋的，总体很满意的。,5,2023-02-13 13:30:19
